value,rank,color,sigla_uf,state_id,indicator_id,component_id,component_name,dimension_id,dimension_name,indicator_name,ano,descricao,fonte
"68,32",5,3,PR,41,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"84,97",1,3,RJ,33,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"67,05",6,3,RN,24,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"15,86",25,1,RO,11,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"10,95",27,1,RR,14,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"59,53",10,2,RS,43,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"57,07",13,2,SC,42,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"65,96",7,3,SE,28,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"83,7",2,3,SP,35,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"45,06",19,1,TO,17,ag_rs_1,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Taxa de recuperação de materiais recicláveis,2024,Recuperação de resíduos recicláveis secos e orgânicos em relação à quantidade total de resíduos coletada (indicador IRS3010).,SINISA
"26,14",25,1,AC,12,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"33,08",20,1,AL,27,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"34,52",17,2,AM,13,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"26,14",25,1,AP,16,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"41,71",14,2,BA,29,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"43,59",12,2,CE,23,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"85,2",3,3,DF,53,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"68,22",7,3,ES,32,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"42,37",13,2,GO,52,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"30,64",21,1,MA,21,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"67,17",8,3,MG,31,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"75,39",5,3,MS,50,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"47,32",11,2,MT,51,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"30,16",22,1,PA,15,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"33,91",19,1,PB,25,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"34,37",18,2,PE,26,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"27,48",23,1,PI,22,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"91,69",1,3,PR,41,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"48,86",10,2,RJ,33,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"36,86",16,2,RN,24,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"60,18",9,3,RO,11,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"26,14",25,1,RR,14,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
87,2,3,RS,43,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"82,18",4,3,SC,42,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"39,73",15,2,SE,28,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"69,11",6,3,SP,35,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"27,1",24,1,TO,17,ag_rs_3,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Cobertura de coleta de resíduos sólidos,2024,Cobertura da população total com coleta de resíduos sólidos domiciliares (indicador IRS0001).,IBGE/SIDRA
"24,94",22,1,AC,12,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"75,69",1,3,AL,27,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"21,48",25,1,AM,13,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"30,88",17,2,AP,16,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"29,66",18,2,BA,29,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"25,09",21,1,CE,23,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"75,69",1,3,DF,53,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"73,69",6,3,ES,32,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"27,02",20,1,GO,52,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"23,96",23,1,MA,21,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"59,57",14,2,MG,31,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"67,78",12,2,MS,50,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"51,69",15,2,MT,51,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"21,05",26,1,PA,15,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"71,56",9,3,PB,25,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"75,03",4,3,PE,26,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"22,88",24,1,PI,22,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"71,88",7,3,PR,41,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"68,07",11,2,RJ,33,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
"30,91",16,2,RN,24,ag_rs_4,comp_saneamento_basico__residuos_solidos,RESÍDUOS SÓLIDOS,dim_saneamento_basico,SANEAMENTO BÁSICO,Adequação da destinação final do resíduo,2024,"Percentual dos resíduos sólidos urbanos coletados no município que não tem destinação final inadequada, isto é, enviados para lixão, vazadouro ou aterro controlado.",SINISA
